competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
CPL,1094676,2017-08-06,2017,Jamaica Tallawahs,Barbados Tridents,1,0,0,12,154,120,142,120,5,10,47,46,18,45,36,54,30,9,7.700000000000001,1.2833333333333334,0.39166666666666666,0.38333333333333336,10,7.5,10.8,1.1833333333333333,0.15,10.8,7.5,9,11,48.07692307692308
CPL,1094676,2017-08-06,2017,Barbados Tridents,Jamaica Tallawahs,0,1,0,-12,142,120,154,120,10,5,46,47,12,34,36,45,30,9,7.1,1.1833333333333333,0.38333333333333336,0.39166666666666666,5,5.666666666666666,9.0,1.2833333333333334,0.1,9.0,5.666666666666666,9,10,53.205128205128204
CPL,1094677,2017-08-07,2017,St Lucia Stars,Trinbago Knight Riders,0,0,0,-2,118,120,120,94,9,6,54,45,10,33,36,37,30,5,5.8999999999999995,0.9833333333333333,0.45,0.4787234042553192,6,5.5,7.4,1.2765957446808511,0.08333333333333333,7.4,5.5,5,9,1.9230769230769231
CPL,1094677,2017-08-07,2017,Trinbago Knight Riders,St Lucia Stars,1,1,0,2,120,94,118,120,6,9,45,54,13,52,36,16,4,5,7.659574468085107,1.2765957446808511,0.4787234042553192,0.45,9,8.666666666666666,24.0,0.9833333333333333,0.13829787234042554,24.0,8.666666666666666,5,13,94.23076923076923
CPL,1094678,2017-08-09,2017,Trinbago Knight Riders,Jamaica Tallawahs,0,0,0,-1,147,119,148,116,10,6,51,48,20,70,36,16,29,10,7.411764705882353,1.2352941176470589,0.42857142857142855,0.41379310344827586,6,11.666666666666666,3.310344827586207,1.2758620689655173,0.16806722689075632,3.310344827586207,11.666666666666666,10,13,94.23076923076923
CPL,1094678,2017-08-09,2017,Jamaica Tallawahs,Trinbago Knight Riders,1,1,0,1,148,116,147,119,6,10,48,51,17,64,36,37,26,10,7.655172413793104,1.2758620689655173,0.41379310344827586,0.42857142857142855,10,10.666666666666666,8.538461538461538,1.2352941176470589,0.14655172413793102,8.538461538461538,10.666666666666666,10,11,48.07692307692308
CPL,1094679,2017-08-10,2017,Barbados Tridents,St Lucia Stars,1,0,0,67,196,120,129,92,4,6,35,41,24,42,36,86,30,10,9.8,1.6333333333333333,0.2916666666666667,0.44565217391304346,6,7.0,17.2,1.4021739130434783,0.2,17.2,7.0,10,10,53.205128205128204
CPL,1094679,2017-08-10,2017,St Lucia Stars,Barbados Tridents,0,1,0,-67,129,92,196,120,6,4,41,35,19,46,36,6,2,10,8.41304347826087,1.4021739130434783,0.44565217391304346,0.2916666666666667,4,7.666666666666666,18.0,1.6333333333333333,0.20652173913043478,18.0,7.666666666666666,10,9,1.9230769230769231
CPL,1094680,2017-08-11,2017,Guyana Amazon Warriors,Trinbago Knight Riders,0,0,0,-6,156,120,162,114,7,3,55,43,17,51,36,52,30,9,7.800000000000001,1.3,0.4583333333333333,0.37719298245614036,3,8.5,10.4,1.4210526315789473,0.14166666666666666,10.4,8.5,9,12,44.230769230769226
CPL,1094680,2017-08-11,2017,Trinbago Knight Riders,Guyana Amazon Warriors,1,1,0,6,162,114,156,120,3,7,43,55,20,72,36,47,24,9,8.526315789473685,1.4210526315789473,0.37719298245614036,0.4583333333333333,7,12.0,11.75,1.3,0.17543859649122806,11.75,12.0,9,13,94.23076923076923
